ID_Transactions;Date mutation;Valeur fonciere;ID_Bien;ID_Emplacement
15548;44012;64000;15548;15548
15549;43999;52000;15549;15549
15550;44001;45000;15550;15550
15551;43987;116000;15551;15551
15552;44007;49500;15552;15552
15553;43999;80000;15553;15553
15554;44011;93000;15554;15554
15555;44012;155000;15555;15555
15556;44008;32000;15556;15556
15557;44005;50000;15557;15557
15558;43843;46000;15558;15558
15559;43860;64800;15559;15559
15560;43908;210000;15560;15560
15561;43904;20700;15561;15561
15562;43920;31000;15562;15562
15563;43889;28000;15563;15563
15564;43935;112935;15564;15564
15565;43958;65000;15565;15565
15566;43977;59000;15566;15566
15567;43990;136000;15567;15567
15568;43847;81000;15568;15568
15569;43874;24900;15569;15569
15570;43900;82500;15570;15570
15571;43910;48070;15571;15571
15572;43950;127000;15572;15572
15573;43966;240000;15573;15573
15574;43979;74000;15574;15574
15575;43980;53000;15575;15575
15576;43979;60700;15576;15576
15577;43973;120700;15577;15577
15578;43976;55000;15578;15578
15579;43988;75000;15579;15579
15580;43987;48300;15580;15580
15581;43985;102500;15581;15581
15582;44006;19000;15582;15582
15583;44006;25000;15583;15583
15584;44006;21000;15584;15584
15585;43841;37000;15585;15585
15586;43838;26500;15586;15586
15587;43836;38200;15587;15587
15588;43844;106000;15588;15588
15589;43847;61150;15589;15589
15590;43845;99000;15590;15590
15591;43840;60500;15591;15591
15592;43859;40000;15592;15592
15593;43844;47826;15593;15593
15594;43844;60000;15594;15594
15595;43858;45800;15595;15595
15596;43861;34000;15596;15596
15597;43852;60200;15597;15597
15598;43857;155000;15598;15598
15599;43867;121500;15599;15599
15600;43865;147027;15600;15600
15601;43866;58200;15601;15601
15602;43866;93400;15602;15602
15603;43866;54500;15603;15603
15604;43861;97800;15604;15604
15605;43860;20500;15605;15605
15606;43875;94500;15606;15606
15607;43876;80790;15607;15607
15608;43881;89800;15608;15608
15609;43875;54500;15609;15609
15610;43874;65900;15610;15610
15611;43871;39000;15611;15611
15612;43888;82200;15612;15612
15613;43886;73500;15613;15613
15614;43880;38510;15614;15614
15615;43887;43500;15615;15615
15616;43893;87200;15616;15616
15617;43889;24500;15617;15617
15618;43888;139000;15618;15618
15619;43880;147000;15619;15619
15620;43888;134960;15620;15620
15621;43906;106250;15621;15621
15622;43902;68850;15622;15622
15623;43901;94000;15623;15623
15624;43897;50500;15624;15624
15625;43915;127000;15625;15625
15626;43929;43500;15626;15626
15627;43922;56100;15627;15627
15628;43930;61000;15628;15628
15629;43938;74800;15629;15629
15630;43951;52800;15630;15630
15631;43950;186000;15631;15631
15632;43955;57500;15632;15632
15633;43943;93938;15633;15633
15634;43963;64500;15634;15634
15635;43973;152500;15635;15635
15636;43970;69500;15636;15636
15637;43965;25000;15637;15637
15638;43965;45000;15638;15638
15639;43963;191500;15639;15639
15640;43965;59900;15640;15640
15641;43965;170000;15641;15641
15642;43971;86500;15642;15642
15643;43978;171000;15643;15643
15644;43979;37000;15644;15644
15645;43971;17000;15645;15645
15646;43976;167500;15646;15646
15647;43985;46284;15647;15647
15648;43966;84000;15648;15648
15649;43978;72500;15649;15649
15650;43971;76000;15650;15650
15651;43956;67000;15651;15651
15652;43970;155500;15652;15652
15653;43985;123000;15653;15653
15654;43966;71500;15654;15654
15655;43990;62290;15655;15655
15656;43992;111000;15656;15656
15657;43969;45500;15657;15657
15658;43971;64500;15658;15658
15659;43994;19000;15659;15659
15660;43994;86000;15660;15660
15661;44001;52500;15661;15661
15662;44000;36300;15662;15662
15663;43979;44250;15663;15663
15664;44005;64000;15664;15664
15665;43994;114000;15665;15665
15666;44006;106700;15666;15666
15667;44001;29000;15667;15667
15668;44011;33000;15668;15668
15669;43994;57000;15669;15669
15670;44004;58300;15670;15670
15671;44011;56000;15671;15671
15672;44002;30000;15672;15672
15673;44008;380000;15673;15673
15674;44012;65600;15674;15674
15675;44007;46000;15675;15675
15676;44007;55000;15676;15676
15677;43997;41500;15677;15677
15678;43994;155000;15678;15678
15679;44008;68000;15679;15679
15680;44006;77850;15680;15680
15681;44007;113000;15681;15681
15682;44011;62500;15682;15682
15683;43895;95000;15683;15683
15684;43896;64000;15684;15684
15685;43971;130000;15685;15685
15686;43984;63500;15686;15686
15687;43988;9000;15687;15687
15688;43991;85000;15688;15688
15689;43990;100000;15689;15689
15690;43854;52500;15690;15690
15691;43861;31000;15691;15691
15692;43882;15001;15692;15692
15693;43951;39000;15693;15693
15694;43962;62000;15694;15694
15695;43966;90000;15695;15695
15696;43970;53500;15696;15696
15697;44012;21600;15697;15697
15698;44012;85000;15698;15698
15699;43844;90000;15699;15699
15700;43886;44000;15700;15700
15701;43906;99000;15701;15701
15702;43941;38000;15702;15702
15703;43956;35000;15703;15703
15704;43997;89000;15704;15704
15705;43846;241580;15705;15705
15706;43843;55000;15706;15706
15707;43845;24500;15707;15707
15708;43839;78000;15708;15708
15709;43843;126600;15709;15709
15710;43836;240000;15710;15710
15711;43847;98800;15711;15711
15712;43838;17000;15712;15712
15713;43839;115000;15713;15713
15714;43839;132400;15714;15714
15715;43840;77500;15715;15715
15716;43837;207200;15716;15716
15717;43837;40000;15717;15717
15718;43847;69000;15718;15718
15719;43847;95300;15719;15719
15720;43866;148450;15720;15720
15721;43867;184000;15721;15721
15722;43859;1200000;15722;15722
15723;43861;163300;15723;15723
15724;43874;150000;15724;15724
15725;43871;71820;15725;15725
15726;43921;71470;15726;15726
15727;43921;47858;15727;15727
15728;43906;154780;15728;15728
15729;43903;101700;15729;15729
15730;43909;53300;15730;15730
15731;43909;94000;15731;15731
15732;43931;100000;15732;15732
15733;43917;42250;15733;15733
15734;43915;221430;15734;15734
15735;43882;111400;15735;15735
15736;43921;135250;15736;15736
15737;43917;195000;15737;15737
15738;43895;34200;15738;15738
15739;43936;311500;15739;15739
15740;43921;83500;15740;15740
15741;43930;162850;15741;15741
15742;43922;535160;15742;15742
15743;43902;92800;15743;15743
15744;43918;239100;15744;15744
15745;43948;298760;15745;15745
15746;43928;126000;15746;15746
15747;43938;115500;15747;15747
15748;43938;80750;15748;15748
15749;43936;170356,6;15749;15749
15750;43943;97095;15750;15750
15751;43943;99000;15751;15751
15752;43944;215000;15752;15752
15753;43896;93500;15753;15753
15754;43941;610000;15754;15754
15755;43951;105990;15755;15755
15756;43945;150900;15756;15756
15757;43951;76000;15757;15757
15758;43949;90500;15758;15758
15759;43931;137505;15759;15759
15760;43938;71900;15760;15760
15761;43921;151087;15761;15761
15762;43944;40140;15762;15762
15763;43921;120000;15763;15763
15764;43931;276937,5;15764;15764
15765;43956;66000;15765;15765
15766;43941;115000;15766;15766
15767;43930;227600;15767;15767
15768;43927;960000;15768;15768
15769;43951;99900;15769;15769
15770;43945;96000;15770;15770
15771;43955;213000;15771;15771
15772;43951;93300;15772;15772
15773;43948;221590;15773;15773
15774;43958;92080;15774;15774
15775;43945;211350;15775;15775
15776;43945;18795;15776;15776
15777;43945;14470;15777;15777
15778;43951;107500;15778;15778
15779;43945;18945;15779;15779
15780;43923;61940;15780;15780
15781;43948;312000;15781;15781
15782;43964;90000;15782;15782
15783;43936;245000;15783;15783
15784;43956;178000;15784;15784
15785;43957;155000;15785;15785
15786;43955;88000;15786;15786
15787;43937;143100;15787;15787
15788;43907;110500;15788;15788
15789;43938;132000;15789;15789
15790;43944;92500;15790;15790
15791;43957;344452;15791;15791
15792;43966;278000;15792;15792
15793;43958;100000;15793;15793
15794;43965;182740;15794;15794
15795;43962;86000;15795;15795
15796;43964;90000;15796;15796
15797;43966;480000;15797;15797
15798;43966;91500;15798;15798
15799;43969;67900;15799;15799
15800;43969;259000;15800;15800
15801;43980;75000;15801;15801
15802;43971;79130;15802;15802
15803;43971;125000;15803;15803
15804;44008;107500;15804;15804
15805;43985;308800;15805;15805
15806;43845;190600;15806;15806
15807;43844;235622;15807;15807
15808;43861;258800;15808;15808
15809;43860;161369;15809;15809
15810;43857;289000;15810;15810
15811;43859;84000;15811;15811
15812;43861;184600;15812;15812
15813;43858;298000;15813;15813
15814;43846;200000;15814;15814
15815;43858;414500;15815;15815
15816;43860;164500;15816;15816
15817;43854;167000;15817;15817
15818;43861;306000;15818;15818
15819;43859;355000;15819;15819
15820;43860;233050;15820;15820
15821;43843;187000;15821;15821
15822;43854;96000;15822;15822
15823;43865;479000;15823;15823
15824;43871;390150;15824;15824
15825;43874;65000;15825;15825
15826;43859;263150;15826;15826
15827;43852;106220;15827;15827
15828;43861;599000;15828;15828
15829;43861;68800;15829;15829
15830;43854;328500;15830;15830
15831;43866;215000;15831;15831
15832;43854;287500;15832;15832
15833;43871;284000;15833;15833
15834;43873;294500;15834;15834
15835;43837;266000;15835;15835
15836;43878;270000;15836;15836
15837;43872;207600;15837;15837
15838;43875;141310;15838;15838
15839;43868;292930;15839;15839
15840;43868;40000;15840;15840
15841;43889;238700;15841;15841
15842;43915;30207,64;15842;15842
15843;43916;147180;15843;15843
15844;43917;237500;15844;15844
15845;43917;480000;15845;15845
15846;43901;236000;15846;15846
15847;43903;244550;15847;15847
15848;43921;580050;15848;15848
15849;43902;330000;15849;15849
15850;43907;148000;15850;15850
15851;43906;413750;15851;15851
15852;43902;185950;15852;15852
15853;43931;437500;15853;15853
15854;43917;315000;15854;15854
15855;43909;148500;15855;15855
15856;43915;75000;15856;15856
15857;43902;90000;15857;15857
15858;43914;88900;15858;15858
15859;43931;170000;15859;15859
15860;43924;236650;15860;15860
15861;43929;172600;15861;15861
15862;43909;556500;15862;15862
15863;43936;255000;15863;15863
15864;43937;153000;15864;15864
15865;43931;84680;15865;15865
15866;43906;205300;15866;15866
15867;43924;141000;15867;15867
15868;43921;686000;15868;15868
15869;43924;302300;15869;15869
15870;43922;282000;15870;15870
15871;43928;610020;15871;15871
15872;43927;112000;15872;15872
15873;43930;157400;15873;15873
15874;43927;172000;15874;15874
15875;43951;195000;15875;15875
15876;43945;260000;15876;15876
15877;43938;240000;15877;15877
15878;43955;64000;15878;15878
15879;43942;96670;15879;15879
15880;43949;235000;15880;15880
15881;43937;364000;15881;15881
15882;43936;258000;15882;15882
15883;43938;87132,2;15883;15883
15884;43943;276400;15884;15884
15885;43951;301000;15885;15885
15886;43951;181450;15886;15886
15887;43963;200000;15887;15887
15888;43945;160000;15888;15888
15889;43966;192000;15889;15889
15890;43950;249525;15890;15890
15891;43963;280300;15891;15891
15892;43971;222425;15892;15892
15893;43971;224000;15893;15893
15894;43966;555000;15894;15894
15895;43966;278920;15895;15895
15896;43962;565260;15896;15896
15897;43949;130000;15897;15897
15898;43921;241830;15898;15898
15899;43980;263000;15899;15899
15900;43978;457000;15900;15900
15901;43973;178000;15901;15901
15902;43971;239800;15902;15902
15903;43971;136000;15903;15903
15904;43956;461215;15904;15904
15905;43956;199000;15905;15905
15906;43956;232557;15906;15906
15907;43971;238474,05;15907;15907
15908;43962;95510;15908;15908
15909;43971;126000;15909;15909
15910;43958;120000;15910;15910
15911;43979;112000;15911;15911
15912;43970;317200;15912;15912
15913;43976;254600;15913;15913
15914;43990;199000;15914;15914
15915;43970;216000;15915;15915
15916;43976;247000;15916;15916
15917;43979;196000;15917;15917
15918;43978;78300;15918;15918
15919;43965;610800;15919;15919
15920;43978;173000;15920;15920
15921;43966;420000;15921;15921
15922;43971;152170;15922;15922
15923;43970;298000;15923;15923
15924;43991;182000;15924;15924
15925;43978;300700;15925;15925
15926;43973;436533;15926;15926
15927;43969;338600;15927;15927
15928;43971;132500;15928;15928
15929;43991;97500;15929;15929
15930;43973;320000;15930;15930
15931;43963;117726;15931;15931
15932;43990;76000;15932;15932
15933;43998;116000;15933;15933
15934;43991;129000;15934;15934
15935;43971;563300;15935;15935
15936;43998;122000;15936;15936
15937;43990;179500;15937;15937
15938;43997;139000;15938;15938
15939;44007;315000;15939;15939
15940;44007;218000;15940;15940
15941;44009;931800;15941;15941
15942;43991;231150;15942;15942
15943;43994;158200;15943;15943
15944;43994;280000;15944;15944
15945;43994;911750;15945;15945
15946;43994;310000;15946;15946
15947;44005;230000;15947;15947
15948;44011;288950;15948;15948
15949;43993;87000;15949;15949
15950;43997;561000;15950;15950
15951;43991;128140;15951;15951
15952;43999;154000;15952;15952
15953;44012;223000;15953;15953
15954;44011;147400;15954;15954
15955;44012;212605;15955;15955
15956;44011;210000;15956;15956
15957;44006;105000;15957;15957
15958;44011;190310;15958;15958
15959;44008;506350;15959;15959
15960;44001;451000;15960;15960
15961;44001;307700;15961;15961
15962;44007;161000;15962;15962
15963;44008;205000;15963;15963
15964;44008;250000;15964;15964
15965;44008;170000;15965;15965
15966;44011;330000;15966;15966
15967;43840;549820;15967;15967
15968;43836;169000;15968;15968
15969;43843;70490;15969;15969
15970;43840;140000;15970;15970
15971;43838;105000;15971;15971
15972;43838;221775;15972;15972
15973;43832;281000;15973;15973
15974;43850;135000;15974;15974
15975;43839;49000;15975;15975
15976;43846;63800;15976;15976
15977;43832;135460;15977;15977
15978;43836;43000;15978;15978
15979;43840;266660;15979;15979
15980;43840;607620;15980;15980
15981;43843;186320;15981;15981
15982;43837;223090;15982;15982
15983;43834;176000;15983;15983
15984;43833;63885;15984;15984
15985;43850;78000;15985;15985
15986;43852;75740;15986;15986
15987;43840;110000;15987;15987
15988;43840;69300;15988;15988
15989;43845;96000;15989;15989
15990;43860;195000;15990;15990
15991;43853;192120;15991;15991
15992;43854;118000;15992;15992
15993;43858;264000;15993;15993
15994;43841;206605;15994;15994
15995;43859;133000;15995;15995
15996;43861;110000;15996;15996
15997;43851;253635;15997;15997
15998;43853;637500;15998;15998
15999;43845;171000;15999;15999
16000;43854;80000;16000;16000
16001;43852;456000;16001;16001
16002;43854;161000;16002;16002
16003;43861;52500;16003;16003
16004;43846;240300;16004;16004
16005;43853;242000;16005;16005
16006;43846;167615;16006;16006
16007;43861;211545;16007;16007
16008;43846;132500;16008;16008
16009;43840;149000;16009;16009
16010;43861;51775;16010;16010
16011;43858;1100000;16011;16011
16012;43859;60950;16012;16012
16013;43858;86000;16013;16013
16014;43853;125000;16014;16014
16015;43851;130000;16015;16015
16016;43853;222500;16016;16016
16017;43854;40680;16017;16017
16018;43861;40445;16018;16018
16019;43861;170000;16019;16019
16020;43861;1265000;16020;16020
16021;43859;147400;16021;16021
16022;43859;147000;16022;16022
16023;43854;108000;16023;16023
16024;43858;162000;16024;16024
16025;43854;74100;16025;16025
16026;43873;177500;16026;16026
16027;43867;163500;16027;16027
16028;43859;209600;16028;16028
16029;43861;624080;16029;16029
16030;43853;37000;16030;16030
16031;43873;275000;16031;16031
16032;43861;137280;16032;16032
16033;43866;72500;16033;16033
16034;43866;122900;16034;16034
16035;43872;70470;16035;16035
