ID_adresse;adresse
16188;30 ARISTIDE BRIAND
16189;627 JEAN JAURES
16190;5500 MARTAINVILLE
16191;6900 DU RENARD
16192;7520 SAINT VIVIEN
16193;980 PAUL LANGEVIN
16194;1040 PIERRE SEMARD
16195;5120 LOUIS RICARD
16196;7290 SAINT GERVAIS
16197;780 BEAUVOISINE
16198;780 DES LIMITES
16199;790 BEAUVOISINE
16200;2330 DE DARNETAL
16201;4020 DU HAVRE
16202;1390 DES CARMES
16203;5490 DES MARRONNIERS
16204;4275 JACQUES CHASTELLAIN
16205;1670 DES CHAMPS MAILLETS
16206;1150 BOUVREUIL
16207;1820 CHASSELIEVRE
16208;1313 DES PROVINCES
16209;2750 EAU DE ROBEC
16210;A860 VOLTAIRE
16211;4820 LE NOSTRE
16212;1030 PIERRE CURIE
16213;2830 EDOUARD ADAM
16214;A870 IMM F CHATEAU BLANC
16215;6220 PERCIERE
16216;590 PIETON
16217;6320 DU PETIT SALUT
16218;490 CAVEE DES ECAMEAUX
16219;6905 RENE DRAGON
16220;2750 EAU DE ROBEC
16221;1290 DE LA CAGE
16222;1390 JULES VEDRINES
16223;350 AMIRAL CECILLE
16224;A950 IMM H CHATEAU BLANC
16225;4275 JACQUES CHASTELLAIN
16226;7180 SAINT ANDRE
16227;3280 DE FLORENCE
16228;1775 CHARLOTTE PERRIAND
16229;1313 DES PROVINCES
16230;405 FRANCOIS MITTERRAND
16231;7840 STANISLAS GIRARDIN
16232;2270 CROIX VERTE
16233;240 GUY DE MAUPASSANT
16234;2750 EAU DE ROBEC
16235;1190 DE BRAZZA
16236;3080 ETOUPEE
16237;1735 CHARLES BAUDELAIRE
16238;4275 JACQUES CHASTELLAIN
16239;7845 STENDHAL
16240;340 D AMIENS
16241;4403 JEAN LECANUET
16242;45 DANIELLE CASANOVA
16243;A651 IMMEUBLE ATLANTIDE
16244;1030 PIERRE CURIE
16245;2300 DE CORVAL
16246;3170 DU FBG MARTAINVILLE
16247;2790 D ECOSSE
16248;4910 DU LIEU DE SANTE
16249;4020 DU HAVRE
16250;7210 SAINT ELOI
16251;1575 CESAR FRANCK
16252;3984 DE HANOVRE
16253;3984 DE HANOVRE
16254;3984 DE HANOVRE
16255;3984 DE HANOVRE
16256;40 DE LA CHESNAIE
16257;7070 DE LA ROSE
16258;1120 DE LA REPUBLIQUE
16259;3134 DE L EUROPE
16260;5330 MALPALU
16261;3500 GABRIEL FAURE
16262;5740 DE MONTBRET
16263;5620 MERIDIENNE
16264;4403 JEAN LECANUET
16265;170 L AITRE SAINT NICAISE
16266;4020 DU HAVRE
16267;1330 DE CAMPULLEY
16268;4275 JACQUES CHASTELLAIN
16269;8200 DE VERDUN
16270;510 DES ECHELETTES
16271;850 DES BELGES
16272;627 JEAN JAURES
16273;A101 IMM TOURAINE
16274;5900 DE NEUFCHATEL
16275;6900 DU RENARD
16276;7410 SAINT MAUR
16277;6130 PARMENTIER
16278;5100 LOUIS MALLIOT
16279;7180 SAINT ANDRE
16280;3060 D ERNEMONT
16281;5250 DU MAIL
16282;5372 MARCEL DUPRE
16283;1775 CHARLOTTE PERRIAND
16284;49 FRANCOIS MITTERRAND
16285;1510 CAUCHOISE
16286;1030 PIERRE CURIE
16287;5310 MALHERBE
16288;6590 PORET DE BLOSSEVILLE
16289;1390 JEAN JAURES
16290;590 FRANKLIN ROOSEVELT
16291;7793 DE LA SOEUR THEOPHANE
16292;7210 SAINT ELOI
16293;2130 DU CORDIER
16294;3984 DE HANOVRE
16295;3984 DE HANOVRE
16296;3984 DE HANOVRE
16297;176 DES ARCADES
16298;6150 PASTEUR
16299;3630 DU GENERAL SARRAIL
16300;8230 VERTE
16301;5830 DU MOULINET
16302;7290 SAINT GERVAIS
16303;6462 PIERRE MAC ORLAN
16304;4035 HECTOR BERLIOZ
16305;6320 DU PETIT SALUT
16306;1620 DU CHAMP DES OISEAUX
16307;6560 DU PONT DAME RENAUDE
16308;4275 JACQUES CHASTELLAIN
16309;7350 SAINT JACQUES
16310;2270 CROIX VERTE
16311;1880 DE LA CIGOGNE
16312;435 DE LA DECLARATION UNIVERSE
16313;4035 HECTOR BERLIOZ
16314;3080 ETOUPEE
16315;6400 DE LA PIE
16316;2750 EAU DE ROBEC
16317;2270 CROIX VERTE
16318;5980 DU NORD
16319;944 ROBERT DE THORIGNY
16320;506 JOSEPH DELATTRE
16321;506 JOSEPH DELATTRE
16322;A020 DE LA BRESLE
16323;30 ALFRED DUTHIL
16324;506 JOSEPH DELATTRE
16325;1800 CLAUDE MONET
16326;2780 LOUIS LESEIGNEUR
16327;670 LEFORT GONSSOLIN
16328;730 DE NEUFCHATEL
16329;880 DE LYONS
16330;992 SIEGFRIED
16331;960 ROGER GOBBE
16332;560 GRANDE RUE
16333;220 DE DIEPPE
16334;A435 GUY DE MAUPASSANT
16335;A080 DE L ITON
16336;610 SADI CARNOT
16337;A030 DU CAILLY
16338;A024 DE LA BROTONNE
16339;220 DE DIEPPE
16340;A087 IMM PERIGORD RUE ALPH DAUD
16341;210 DE DIEPPE
16342;1027 DU TRONQUET
16343;100 DE BINCHE
16344;A110 DE LA TOUQUES
16345;A053 ARTOIS RUE PDT JF KENNEDY
16346;A020 DE LA BRESLE
16347;700 DE LA REPUBLIQUE
16348;298 DE FONTENELLE
16349;A100 DE LA SCIE
16350;992 SIEGFRIED
16351;220 DE DIEPPE
16352;730 DE NEUFCHATEL
16353;33 VERTE
16354;742 DE LA NOBLE EPINE
16355;A086 DE LYONS
16356;676 LE VERRIER
16357;70 ALEXANDRE ANQUETIN
16358;2840 THOMAS BOUCHARD
16359;B010 PRAIRIE COMMUNALE
16360;340 FRONT DE MER
16361;1880 LOUIS VITET
16362;1450 LA HALLE AU BLE
16363;1360 GUERRIER
16364;1543 JACQUES BOURGEOIS
16365;1900 DES MAILLOTS
16366;223 DU DOCTEUR PEPIN
16367;2830 THIERS
16368;2830 THIERS
16369;405 FLEMING
16370;350 GAMBETTA
16371;1977 MARTYRS DE LA RESISTANCE
16372;1460 DU HAUT PAS
16373;440 BOUSQUET
16374;2540 DE LA REPUBLIQUE
16375;1088 DE LA CITE DE LIMES
16376;450 DE LA GARE
16377;2980 DE VERDUN
16378;360 DU GAL LECLERC
16379;1421 DU HABLE
16380;6190 PAUL VERLAINE
16381;3975 HENRI VAUSSARD
16382;4145 HUGUES LE ROUX
16383;4575 JULES LECESNE
16384;5662 MICHEL DUBOSC
16385;4495 JOSEPH CLERC
16386;2745 D ESTIMAUVILLE
16387;2250 DOC DE BOISSIERE
16388;215 D ALGER
16389;3145 FRANCOIS 1ER
16390;315 ANCEL
16391;7650 TOURVILLE
16392;3715 GUILLEMARD
16393;5455 MAL JOFFRE
16394;750 BELLEFONTAINE
16395;5163 LOUIS EUDIER
16396;645 DU BASTION
16397;7630 DE TOURNEVILLE
16398;4055 HILAIRE COLOMBEL
16399;3975 HENRI VAUSSARD
16400;3145 FRANCOIS 1ER
16401;645 DU BASTION
16402;380 DES FERMES
16403;6863 RENE COTY
16404;2804 EUGENE LABICHE
16405;3135 FRANCOIS MAZELINE
16406;1840 DE CONSTANTINE
16407;5556 MAURICE BLARD
16408;2140 DESMALLIERES
16409;2553 EDOUARD LANG
16410;427 DU GEN DE GAULLE
16411;1710 COCHET
16412;300 AMIRAL MOUCHEZ
16413;2910 FELIX SANTALLIER
16414;3290 GABRIEL PERI
16415;3475 GEORGE V
16416;10 ALBERT DUBOSC
16417;4675 LACOME
16418;1007 BOUGAINVILLE
16419;4495 JOSEPH CLERC
16420;6850 RENE BAHEUX
16421;6382 PIERRE GUINARD
16422;410 ARISTIDE BRIAND
16423;4450 JEANNE D ARC
16424;1575 DU CHILLOU
16425;4565 JULES GUESDE
16426;3135 FRANCOIS MAZELINE
16427;3530 GEORGES MAGUIN
16428;310 ANATOLE FRANCE
16429;2168 DES DOCKERS
16430;3030 FOCH
16431;1680 CLEMENCEAU
16432;3840 HAUDRY
16433;3840 HAUDRY
16434;4147 DU 8 MAI 1945
16435;310 ANATOLE FRANCE
16436;7190 SAINT MICHEL
16437;1990 DAGUERRE
16438;4340 JEAN JACQUES ROUSSEAU
16439;5695 MICHELET
16440;760 BELLE VUE
16441;5695 MICHELET
16442;590 JEAN DEVILDER
16443;6605 DE PRESSENSE
16444;1680 CLEMENCEAU
16445;6650 PUVIS DE CHAVANNES
16446;3600 DES GOBELINS
16447;2905 FELIX FAURE
16448;3870 HENRI BARBUSSE
16449;2745 D ESTIMAUVILLE
16450;4575 JULES LECESNE
16451;5450 MAL GALLIENI
16452;7118 ROUGET DE LISLE
16453;1690 CLEMENT MARICAL
16454;7845 DE VERDUN
16455;290 AMIRAL COURBET
16456;3030 FOCH
16457;310 ANATOLE FRANCE
16458;3030 FOCH
16459;4340 JEAN JACQUES ROUSSEAU
16460;3000 FLORE
16461;5503 MARTIN LUTHER KING
16462;690 DU MANOIR
16463;4147 DU 8 MAI 1945
16464;3455 GEN SARRAIL
16465;4650 LABEDOYERE
16466;490 AUDRAN
16467;1780 CDT CHEF D HOTEL
16468;2045 DAUPHINE
16469;760 BELLE VUE
16470;6605 DE PRESSENSE
16471;525 AUGUSTE DOLLFUS
16472;4785 LE CAM
16473;3170 FRANKLIN
16474;2175 DICQUEMARE
16475;4627 JACQUES BREL
16476;7845 DE VERDUN
16477;4575 JULES LECESNE
16478;4177 D INGOUVILLE
16479;125 ALBERT COPIEUX
16480;5662 MICHEL DUBOSC
16481;5662 MICHEL DUBOSC
16482;290 AMIRAL COURBET
16483;2745 D ESTIMAUVILLE
16484;4225 JACQUES LOUER
16485;1710 COCHET
16486;1685 CLEMENT ADER
16487;4595 JULES SIEGFRIED
16488;3135 FRANCOIS MAZELINE
16489;5135 LORD KITCHENER
16490;3860 HELENE
16491;3840 HAUDRY
16492;915 BOIELDIEU
16493;2085 DEMIDOFF
16494;5662 MICHEL DUBOSC
16495;5975 DES OEILLETS
16496;545 AUGUSTIN NORMAND
16497;3865 HELENE BOUCHER
16498;1130 DE LA REPUBLIQUE
16499;450 HENRY LEMONNIER
16500;436 DE TOUS VENTS
16501;520 SYLVESTRE DUMESNIL
16502;95 ARVID HARNACK
16503;44 COTE DE LA CAVEE
16504;730 PRESIDENT WILSON
16505;550 DES DOUANIERS
16506;130 FRANCOIS MITTERRAND
16507;520 SYLVESTRE DUMESNIL
16508;94 HENRI COMMARE
16509;1281 DU NID DE VERDIER
16510;300 DE CANY
16511;520 SYLVESTRE DUMESNIL
16512;520 SYLVESTRE DUMESNIL
16513;660 OSCAR GERMAIN
16514;1211 MAUPASSANT
16515;1130 DE LA REPUBLIQUE
16516;120 BAT DE L ORGE
16517;682 DES FRERES MARCOTTE
16518;675 DU MAL JUIN
16519;300 DE CANY
16520;770 PDT RENE COTY
16521;A150 IMM CERVIN
16522;290 DOCTEUR BONNET
16523;770 PDT RENE COTY
16524;970 VICTOR LESUEUR
16525;21 DE BEAUCHENE
16526;A086 IMM ELSENEUR
16527;40 ADOLPHE BOISSAYE
16528;1550 DES RENELLES
16529;44 ANITA CONTI
16530;1200 LOUIS PASTEUR
16531;1281 DU NID DE VERDIER
16532;219 ELISEE LECAT
16533;110 CAMUS
16534;730 GAMBETTA
16535;100 BAILLY
16536;95 ARVID HARNACK
16537;680 NOTRE DAME
16538;440 DE L EURE
16539;915 HAAKON
16540;395 DES LOMBARDS
16541;44 ANITA CONTI
16542;720 DU MOULIN ENRAGE
16543;1612 ROBERT SURCOUF
16544;385 CHARLES DE GAULLE
16545;1140 LEON DEGENETAIS
16546;B002 MANIQUERVILLE
16547;44 ANITA CONTI
16548;120 BAT DE L ORGE
16549;1880 DE LA VICOMTE
16550;920 PIERRE DE COUBERTIN
16551;589 DES MEUNIERS
16552;440 RENEE DE LA BOUTRESSE
16553;180 DES COTES BLANCHES
16554;44 ANITA CONTI
16555;1310 OSCAR GRINDEL
16556;150 CESARINE
16557;260 DE GONFREVILLE CAILLOT
16558;436 DE TOUS VENTS
16559;1020 JACQUES HUET
16560;535 JEAN METADIER
16561;515 JOSEPH FINANCE
16562;890 DE VERDUN
16563;390 DU GENERAL LECLERC
16564;A020 BOIELDIEU
16565;460 FOCH
16566;475 FRANCOIS LAPERT
16567;391 DE L ETANG
16568;210 DU CHATEAU
16569;262 DU MARCHE
16570;563 JOSEPH CODDEVILLE
16571;90 DES BELLES FEMMES
16572;300 DU COUVENT
16573;510 GUY DE MAUPASSANT
16574;220 DES CHOUQUETTES
16575;A020 BOIELDIEU
16576;670 MAL LECLERC
16577;670 MAL LECLERC
16578;180 DES CHAMPS
16579;80 DES CANADIENS
16580;A630 DU PARC
16581;A025 COUR DES TERRE NEUVAS
16582;A055 GUY DE MAUPASSANT
16583;391 DE L ETANG
16584;A168 RESIDENCE LA CHATAIGNERAIE
16585;232 DU HUIT MAI
16586;890 SAINT FRANCOIS
16587;391 DE L ETANG
16588;A013 COUR DE LA PLAGE
16589;7 DES AIRELLES
16590;220 DE LA MARNE
16591;290 DU GENERAL DE GAULLE
16592;1060 LOUVIOT
16593;1760 DE VAUX
16594;1150 DES PEUPLIERS
16595;573 RES LA FONTAINE SAINT MARC
16596;375 DE PLEIN CIEL
16597;375 DE PLEIN CIEL
16598;430 PARC DE L'EPINETTE
16599;470 RAOUL COUTANT
16600;860 DE LA REPUBLIQUE
16601;1889 VICTOR SCHOELCHER
16602;60 ALFRED DARROUX
16603;660 JULES LEFEVRE
16604;390 DE LA GARE
16605;330 COROT
16606;420 DE LA REPUBLIQUE
16607;367 DE FLEURY
16608;1060 LOUVIOT
16609;340 GUSTAVE PEREIRE
16610;310 DE LA FILEUSE
16611;650 PLUME VERT
16612;300 DU GENERAL LECLERC
16613;1540 THIERS
16614;190 DU PLESSIS PICARD
16615;47 DE LA GRANDE FERME
16616;1439 MARCELIN BERTHELOT
16617;45 DU BOIS
16618;232 DU VIEUX PUITS
16619;90 ARISTIDE BRIAND
16620;45 ARTHUR RIMBAUD
16621;100 DU CHATEAU D EAU
16622;340 DE LA CROIX
16623;65 DE L ALMONT
16624;420 GEORGES CLEMENCEAU
16625;520 DE TROYES
16626;1131 DU STADE
16627;1122 CARMEN AMAYA
16628;232 DU VIEUX PUITS
16629;A006 DE L AQUITAINE
16630;390 DE LA GARE
16631;260 CHARLES ROUXEL
16632;146 DU CAMPAGNOL
16633;560 DE LA LEGALITE
16634;1316 FRANCIS L. ESHELMAN
16635;115 DE LA COMTESSE DE NOAILLES
16636;150 JEAN FRANCOIS MILLET
16637;1411 LOUISE MICHEL
16638;830 DU GENERAL LECLERC
16639;880 DES GRANGES
16640;1397 JULES VALLES
16641;140 DES DEPORTES
16642;430 DE LA GRIVE
16643;1765 RENE CASSIN
16644;45 DU BOIS
16645;590 PALAISOT
16646;210 DU DOC L HERITIER
16647;60 DU CHEMIN VERT
16648;491 DU MARECHAL GALLIENI
16649;38 ALFRED DE MUSSET
16650;640 MAURICE CREUSET
16651;375 DE PLEIN CIEL
16652;109 ARMAND DE LA ROCHETTE
16653;1066 BLANCHE LEFEBVRE
16654;120 DES CHANTIERS
16655;430 DE LA GRIVE
16656;946 PAUL VERLAINE
16657;215 FRANCOIS VILLON
16658;360 HOCHE
16659;230 DU GENERAL LECLERC
16660;610 LOUIS CHAUVIN
16661;1570 SAINT LIESNE
16662;1000 DE LA REPUBLIQUE
16663;706 DE MORET
16664;260 CHARLES ROUXEL
16665;320 DES CLOCHES
16666;230 DU GENERAL LECLERC
16667;320 DE MARCHE MARAIS
16668;710 DE L ORVANNE
16669;40 DES BIENFAITES
16670;260 CHARLES ROUXEL
16671;310 DE LA FILEUSE
16672;1136 DES VIOLETTES
16673;650 PLUME VERT
16674;1105 DES SOURCES
16675;1320 RES TOURNAN ORIGNY
16676;1316 FRANCIS L. ESHELMAN
16677;130 DES BRANDONS
16678;798 DU SEQUOIA
16679;590 PALAISOT
16680;41 CHARLES PHILIPPE DE RIGAUD
16681;440 DU PARC DES SPORTS
16682;203 DU COLONEL FABIEN
16683;490 DE L ECLUSE
16684;250 CHARLES BALEZEAUX
16685;394 JEAN PHILIPPE RAMEAU
16686;1370 ROMAIN ROLLAND
16687;1439 MARCELIN BERTHELOT
16688;440 DU GEN LECLERC
16689;227 DU CINI
16690;B073 LA MUSSINE
16691;531 JEAN BAPTISTE COROT
16692;290 DU GENERAL DE GAULLE
16693;147 GRANDE
16694;995 DES TILLEULS
16695;770 LUCIEN BRUNET
16696;765 DES PESSARDS
16697;573 RES LA FONTAINE SAINT MARC
16698;280 JEAN JAURES
16699;50 DU BAS MOULIN
16700;136 HONORE DAUMIER
16701;620 DU MAL FOCH
16702;630 DU LYS
16703;45 ARTHUR RIMBAUD
16704;250 DE SEINE
16705;795 DE LA VERRERIE
16706;593 JACQUES CARTIER
16707;330 DE FONTAINEBLEAU
16708;310 DU CLOS VIMONT
16709;260 CHARLES ROUXEL
16710;A001 LA CHARBONNIERE
16711;1680 DE L'EUROPE
16712;2140 DU JEU DE PAUME
16713;1140 DU CENTRE
16714;732 LECONTE DE LISLE
16715;67 DE LA BALEINE DU GROENLAND
16716;1290 PAUL DOUMER
16717;140 DU CAPORAL POUSSINEAU
16718;605 LOGARITHMES
16719;850 DES ROSEAUX
16720;780 GAMBETTA
16721;415 DU GRENIER A BLE
16722;744 NICOLAS FOUQUET
16723;573 GIUSEPPE VERDI
16724;188 DANTON
16725;520 EMILE ZOLA
16726;1074 DU BOIS DU BRAY
16727;487 JACQUES MADELIN
16728;180 CARNOT
16729;1366 HENRI BECQUEREL
16730;250 DU GRAND NOYER
16731;245 DES COURLUS
16732;440 DU GEN LECLERC
16733;140 DE BOUGAINVILLE
16734;321 MAURICE DAUVERGNE
16735;590 LAURENT DE MEDICIS
16736;140 BERANGER
16737;50 DE BOISSISE
16738;118 DES CAMPANULES
16739;180 CHARLES MONIER
16740;1590 NEUVE
16741;1136 DES TILLEULS
16742;540 DU GEN DE GAULLE
16743;100 MARTIN IV
16744;1040 DU 26 AOUT 1944
16745;1330 RACINE
16746;1490 DE LA ROCHETTE
16747;290 DU GENERAL DE GAULLE
16748;1630 DE PARIS
16749;365 DES MARRONNIERS
16750;410 DE STRASBOURG
16751;390 DAJOT
16752;890 GUY BAUDOIN
16753;1345 PROMENADE MESSIEURS
16754;400 DU MONTCEAU
16755;640 MAURICE DE VLAMINCK
16756;380 CREVOULIN
16757;200 DE FOREST
16758;614 GEORGES OHNET
16759;257 DU PAVILLON ROYAL
16760;375 DE PLEIN CIEL
16761;100 DE FONTAINEBLEAU
16762;530 DE SAMOIS
16763;324 DU GENERAL LECLERC
16764;407 RONSARD
16765;520 EMILE ZOLA
16766;520 EMILE ZOLA
16767;A010 AVE DE GAULLE 27 FOUGERES
16768;26 DES CAMPOUAIS
16769;2860 DE ROSSO
16770;80 ARISTIDE BRIAND
16771;4 ALBERT CAMUS
16772;370 COUVERTE
16773;1430 DU PDT DESPATYS
16774;680 DES FOSSES
16775;140 DE CORBEIL
16776;960 SOMMEVILLE
16777;1230 DU SERGENT PERRIER
16778;320 DE LA CROIX NEUVE
16779;1318 FRANCOIS VILLON
16780;1532 PIERRE MENDES FRANCE
16781;860 DE LA REPUBLIQUE
16782;640 ISAAC PEREIRE
16783;260 DE L ORME BRISE
16784;1150 DU PETIT VAUGIRARD
16785;670 LAGORSSE
16786;290 DE LA LIBERATION
16787;531 DES SAPINS
16788;725 DE  NOISEMENT
16789;365 DES MARRONNIERS
16790;1122 CARMEN AMAYA
16791;248 JEAN GOUJON
16792;590 PALAISOT
16793;440 JEAN JAURES
16794;160 DE LA FERRONNERIE
16795;160 EUGENE DORLET
16796;765 LUCE DE LANCIVAL
16797;670 LAGORSSE
16798;965 DES GRISARDES
16799;5 AGNES SOREL
16800;570 GRANDE
16801;1110 SUZANNE VALADON
16802;739 LAZARE CARNOT
16803;704 DE MONTIGNY
16804;670 DE PONTAULT
16805;791 DES JARSINES
16806;300 DES CHESNOIS
16807;1370 ROMAIN ROLLAND
16808;260 CHARLES ROUXEL
16809;1110 SUZANNE VALADON
16810;840 LA PEROUSE
16811;45 DU BOIS
16812;1100 DU CADRAN SOLAIRE
16813;290 DU GENERAL DE GAULLE
16814;798 DU SEQUOIA
16815;500 FRANKLIN ROOSEVELT
16816;230 DU GENERAL LECLERC
16817;651 DE LA GRANDE HAIE
16818;A015 DE LA BRETAGNE
16819;440 MIGER
16820;35 ALPHONSE ALLAIS
16821;390 GEORGES BOUCREUX
16822;810 GENERAL LECLERC
16823;1215 NICOLAS TAPPEREAU
16824;480 DE FRANCE
16825;427 DU PONT DE L ARCADE
16826;450 PASTEUR
16827;850 ISAAC PEREIRE
16828;210 DU FOUR
16829;230 DU CLOS BERNARD
16830;295 EDOUARD MANET
16831;220 CAMILLE FLAMMARION
16832;2950 DE SEVILLE
16833;136 HONORE DAUMIER
16834;A010 AVE DE GAULLE 27 FOUGERES
16835;825 DU GENERAL DE GAULLE
16836;1260 DE LA REPUBLIQUE
16837;162 DU BAS DE TROIS MOULINS
16838;430 DELAUNOY
16839;600 MADAME HEGOT
16840;490 LIEUTENANT MOISANT
16841;650 DE LA FONTAINE
16842;487 JACQUES MADELIN
16843;120 CHARLES PATHE
16844;2860 DE ROSSO
16845;1620 VICTOR HUGO
16846;540 DES PERRIERS
16847;120 CHARLES PATHE
16848;200 BONTEMPS
16849;780 GAMBETTA
16850;413 DU CORDELIER
16851;770 LUCIEN BRUNET
16852;260 CHARLES ROUXEL
16853;260 CHARLES ROUXEL
16854;670 LAGORSSE
16855;946 PAUL VERLAINE
16856;580 DU MARCHE
16857;490 PETIT DE BEAUVERGER
16858;1528 PIERRE ET MARIE CURIE
16859;532 JEAN BAPTISTE GREUZE
16860;520 EMILE LECLERC
16861;440 JEAN JAURES
16862;550 PASTEUR
16863;170 DE LA BONNE DAME
16864;639 PAUL GAUGUIN
16865;631 DU LOING
16866;550 DE LA FERME
16867;100 DU CHATEAU D EAU
16868;215 DE LA FORET
16869;760 GALLIENI
16870;380 DE MELUN
16871;355 DU PAVILLON BOURET
16872;230 DU GENERAL LECLERC
16873;407 RONSARD
16874;1570 SAINT LIESNE
16875;555 DES ERABLES
16876;1090 DU MONTAVIOT
16877;805 HENRI DUNANT
16878;220 FRANKLIN ROOSEVELT
16879;1560 VICTOR HUGO
16880;305 GEORGES CLEMENCEAU
16881;817 DU MAL BRUNE
16882;1067 BOILEAU
16883;820 DU VIEUX MOULIN
16884;1597 OLYMPE DE GOUGES
16885;590 DES FABRIQUES
16886;310 RESIDENCE LES TILLEULS
16887;1390 DES POTIERS
16888;1570 SAINT LIESNE
16889;406 DES GLYCINES
16890;573 RES LA FONTAINE SAINT MARC
16891;270 D ERCEVILLE
16892;682 JACQUES HEUCLIN
16893;300 DU MARRONNIER
16894;1640 DES ERABLES
16895;1765 RENE CASSIN
16896;1060 DE LA REPUBLIQUE
16897;1433 DU PRIEURE SAINT SAUVEUR
16898;317 CLAUDE DEBUSSY
16899;1390 DE LA REPUBLIQUE
16900;290 DU GENERAL DE GAULLE
16901;1630 DE PARIS
16902;1210 SAINT MERRY
16903;700 DE LA MADELEINE
16904;310 DU CLOS VIMONT
16905;600 DES ERABLES
16906;A010 AVE DE GAULLE 27 FOUGERES
16907;1320 RES TOURNAN ORIGNY
16908;250 CHARLES DE GAULLE
16909;1680 DE L'EUROPE
16910;100 DE FONTAINEBLEAU
16911;707 FREDEGONDE
16912;86 DE L ANCIEN COLLEGE
16913;795 DE LA VERRERIE
16914;290 DU GENERAL DE GAULLE
16915;35 ALEX
16916;421 DU PARC
16917;1008 ALFRED DE MUSSET
16918;160 BARTHEL
16919;65 DE L ALMONT
16920;1430 DU PDT DESPATYS
16921;62 CHANTEPIE
16922;990 DE LA TOURMALINE
16923;105 DE L'EPINETTE
16924;348 FRANCOIS BOUCHER
16925;310 DE LA FILEUSE
16926;198 GRANDE RUE
16927;280 JEAN JAURES
16928;56 CLAIRBELLE
16929;890 GUY BAUDOIN
16930;290 DU GENERAL DE GAULLE
16931;798 DU SEQUOIA
16932;1418 IQBAL MASIH
16933;639 PAUL GAUGUIN
16934;310 DU CHATEAU
16935;136 HONORE DAUMIER
16936;528 NITTY
16937;667 DU MISTRAL
16938;310 DE LA FILEUSE
16939;765 DES BUTTES VENEUX
16940;340 DU MARCHE
16941;1100 DU CADRAN SOLAIRE
16942;523 HENRI MATISSE
16943;348 DE LA FRAMBOISIERE
16944;421 DU PARC
16945;1439 MARCELIN BERTHELOT
16946;945 PAUL ELUARD
16947;490 PETIT DE BEAUVERGER
16948;825 DU GENERAL DE GAULLE
16949;638 LA MARLIERE
16950;825 DU GENERAL DE GAULLE
16951;220 FRANKLIN ROOSEVELT
16952;2240 DE LONDRES
16953;203 DU COLONEL FABIEN
16954;50 DU BAS MOULIN
16955;740 MAGENTA
16956;260 CHAMBLAIN
16957;490 LIEUTENANT MOISANT
16958;440 JEAN JAURES
16959;524 MARC CHAGALL
16960;290 DU GENERAL DE GAULLE
16961;1490 DE LA ROCHETTE
16962;375 DE PLEIN CIEL
16963;260 COUPERIN
16964;60 BERNARD PALISSY
16965;744 NICOLAS FOUQUET
16966;1465 JEAN FRANCOIS MILLET
16967;930 DES SAULES
16968;930 DES SAULES
16969;330 DE FONTAINEBLEAU
16970;A001 DU BOIS DE LA GARENNE
16971;864 GEORGES POMPIDOU
16972;40 GRANDE
16973;1225 DE LA CROIX DES CHAMPS
16974;130 DE BERCHERES
16975;813 DU PETIT CHENE
16976;290 DU GENERAL DE GAULLE
16977;200 EDOUARD GOURDON
16978;1455 DU MONT BLANC
16979;530 DE PARIS
16980;260 CHARLES ROUXEL
16981;65 DE L ALMONT
16982;30 DES BERGERIES
16983;773 DU PARC MENCHY
16984;260 CHAMBLAIN
16985;215 DANIELLE CASANOVA
16986;681 DE LA LOGE AUX BERGERS
16987;1040 DU 26 AOUT 1944
16988;65 DE L ALMONT
16989;593 JACQUES CARTIER
16990;250 CHARLES BALEZEAUX
16991;260 DE LA CLOCHE
16992;130 CARNOT
16993;290 DU GENERAL DE GAULLE
16994;190 DU PLESSIS PICARD
16995;930 DE LA PAROISSE
16996;510 DE LA FORET DE JOUY
16997;740 DE MULHOUSE
16998;110 DU BOIS NOTRE DAME
16999;1136 DES TILLEULS
17000;1136 DES TILLEULS
17001;165 BOISSONNADE
17002;548 JOSEPH BODIN BOISMORTIER
17003;365 DES MARRONNIERS
17004;230 DU GENERAL LECLERC
17005;520 DE TROYES
17006;798 DU SEQUOIA
17007;1007 ALFRED DE VIGNY
17008;1520 SAINT ASPAIS
17009;1193 DU CLOCHER
17010;190 DU PLESSIS PICARD
17011;1528 PIERRE ET MARIE CURIE
17012;421 DU PARC
17013;980 NEUVE
17014;630 DU LYS
17015;744 NICOLAS FOUQUET
17016;805 DES PEUPLIERS
17017;1439 MARCELIN BERTHELOT
17018;363 DES SABLONS
17019;345 DES EUCALYPTUS
17020;1532 PIERRE MENDES FRANCE
17021;80 ARISTIDE BRIAND
17022;48 BEL OMBRE
17023;390 DAJOT
17024;45 ARTHUR RIMBAUD
17025;546 JB DE MONNET LAMARCK
17026;490 DE JONVILLE
17027;155 DE MONTARGIS
17028;10 BEAU
17029;570 GRANDE
17030;5 ANATOLE FRANCE
17031;708 DE MORMANT
17032;100 DE FONTAINEBLEAU
17033;340 DU MARCHE
17034;349 JEAN RENOIR
17035;585 DU HARAS
17036;680 DES FOSSES
17037;817 DU MAL BRUNE
17038;260 GRANDE RUE
17039;264 DES COQUELICOTS
17040;55 RES DES BELLINGANTS
17041;1080 DE LA REPUBLIQUE
17042;280 DE MORTRY
17043;640 MAURICE DE VLAMINCK
17044;120 D ALSACE
17045;240 DE L EGLISE
17046;298 DE L'EGALITE
17047;1074 DU BOIS DU BRAY
17048;620 GILBERT REY
